,INCIDENT_KEY,VICTIM_ID,VICTIM_AGE_GROUP,VICTIM_SEX,VICTIM_RACE,STAT_MURDER_FLG
513,300412111,300412111-1,25-44,Male,Black,N
514,300412112,300412112-1,25-44,Female,Black,N
515,212640531,212640531-1,25-44,Male,Black,N
516,138899803,138899803-26980,18-24,Male,White Hispanic,N
517,9953258,9953258-8178,25-44,Male,Black,N
518,10038624,10038624-8183,25-44,Male,Black,N
519,10187488,10187488-8251,25-44,Male,White Hispanic,Y
520,10187497,10187497-8261,<18,Male,Black,N
521,10187497,10187497-8262,25-44,Male,Black,Y
522,10187504,10187504-8270,25-44,Male,Asian / Pacific Islander,N
523,10187505,10187505-8271,25-44,Male,Black,N
524,10240248,10240248-8300,18-24,Male,Black,N
525,10240257,10240257-8309,18-24,Male,White,N
526,10333317,10333317-8329,25-44,Male,White Hispanic,N
527,10454364,10454364-8387,18-24,Male,Black,Y
528,10619085,10619085-8469,<18,Male,White Hispanic,N
529,10619086,10619086-8470,<18,Male,Black,N
530,10619088,10619088-8472,25-44,Male,White Hispanic,N
531,10660757,10660757-8495,18-24,Male,Black,Y
532,10764209,10764209-8537,25-44,Male,Black Hispanic,Y
533,10804585,10804585-8553,18-24,Male,Black,Y
534,10804598,10804598-8573,25-44,Male,Black,N
535,10804600,10804600-8575,45-64,Male,Black,N
536,10804600,10804600-8576,25-44,Male,Black,N
537,10879211,10879211-8588,45-64,Female,Black,N
538,10879211,10879211-8589,45-64,Female,Black,N
539,10879211,10879211-8590,18-24,Male,Black,N
540,10879217,10879217-8598,<18,Male,White Hispanic,N
541,10879217,10879217-8599,18-24,Male,White Hispanic,N
542,10879217,10879217-8600,<18,Male,White Hispanic,N
543,10879217,10879217-8610,18-24,Male,Black,N
544,10879222,10879222-8606,25-44,Male,Black,Y
545,10879222,10879222-8607,25-44,Female,Black,N
546,10879222,10879222-8609,25-44,Male,Black,N
547,10953935,10953935-8637,<18,Male,Black,N
548,11118838,11118838-8658,25-44,Male,Black,Y
549,11118853,11118853-8677,<18,Male,Black,Y
550,12679357,12679357-8778,25-44,Male,Black,N
551,12679357,12679357-8809,25-44,Male,Black,N
552,12835941,12835941-8787,18-24,Male,Black,N
553,12835951,12835951-8803,18-24,Male,Black,N
554,12835951,12835951-8804,18-24,Male,Black,N
555,12835951,12835951-8805,<18,Male,Black,N
556,12835951,12835951-8806,18-24,Male,Black,N
557,15400545,15400545-8825,25-44,Male,Black,N
558,15400553,15400553-8835,18-24,Male,White Hispanic,N
559,16631451,16631451-8888,25-44,Male,Black,N
560,16631458,16631458-8897,25-44,Male,Black,N
561,16692683,16692683-9008,25-44,Male,White Hispanic,N
562,16692683,16692683-9009,18-24,Male,White Hispanic,N
563,16733767,16733767-9029,18-24,Male,White Hispanic,N
564,16733772,16733772-9035,25-44,Male,Black,N
565,16814023,16814023-9068,<18,Male,Black,N
566,16814029,16814029-9074,<18,Male,Black,N
567,16814039,16814039-9086,18-24,Male,Black,N
568,16814039,16814039-9087,18-24,Male,Black,N
569,16895024,16895024-9123,18-24,Male,White Hispanic,Y
570,16895025,16895025-9124,25-44,Male,Black,Y
571,16895033,16895033-9133,18-24,Male,Black,N
572,16895039,16895039-9142,25-44,Male,White Hispanic,N
573,23354056,23354056-9168,25-44,Male,Black,Y
574,23354072,23354072-9190,18-24,Male,Black,N
575,23354097,23354097-9225,25-44,Male,Black Hispanic,N
576,23354097,23354097-9226,18-24,Male,Black Hispanic,N
577,23354097,23354097-9227,25-44,Male,Black Hispanic,N
578,23354099,23354099-9232,<18,Male,Black,N
579,23354111,23354111-9248,25-44,Male,Black,N
580,23354113,23354113-9250,18-24,Male,White Hispanic,N
581,23354116,23354116-9254,<18,Male,Black,N
582,23354136,23354136-9279,25-44,Male,Black,N
583,23354145,23354145-9289,18-24,Male,Black,N
584,23421766,23421766-9303,25-44,Male,Black,N
585,23421766,23421766-9304,25-44,Male,Black,N
586,23421793,23421793-9340,45-64,Male,Black,N
587,23421793,23421793-9341,25-44,Male,Black,N
588,23588712,23588712-9505,18-24,Male,Black,N
589,23678694,23678694-9571,25-44,Male,Black,N
590,23710963,23710963-9590,18-24,Male,Black,N
591,23807438,23807438-9663,25-44,Male,Black,N
592,23833842,23833842-9682,18-24,Male,Black,N
593,23846690,23846690-9698,25-44,Male,Black,N
594,23846690,23846690-9699,18-24,Female,Black,N
595,23846690,23846690-9701,<18,Female,Black,N
596,23888268,23888268-9718,18-24,Male,Black,N
597,23888269,23888269-9719,18-24,Male,Black,N
598,23888274,23888274-9730,18-24,Male,Black,N
599,23934575,23934575-9747,25-44,Male,White Hispanic,N
600,23974386,23974386-9794,18-24,Male,Black,N
601,24027564,24027564-9812,25-44,Male,White Hispanic,N
602,24050492,24050492-9863,<18,Male,Black,N
603,24103848,24103848-9892,45-64,Male,Black,Y
604,24129966,24129966-9905,18-24,Male,Black,N
605,24157453,24157453-9930,25-44,Male,Black,N
606,24157460,24157460-9944,25-44,Male,White Hispanic,N
607,24171875,24171875-9951,<18,Male,White Hispanic,Y
608,24248680,24248680-9993,<18,Female,Black,N
609,24347270,24347270-10035,25-44,Male,Black,N
610,24418565,24418565-10076,25-44,Female,Asian / Pacific Islander,N
611,24434216,24434216-10083,25-44,Male,Black,N
612,24434216,24434216-10084,25-44,Male,Black,N
613,24460718,24460718-10094,25-44,Male,Black,N
614,24460722,24460722-10098,<18,Male,Black,Y
615,24474756,24474756-10104,18-24,Male,Black,N
616,24491446,24491446-10110,<18,Female,White Hispanic,Y
617,24516763,24516763-10123,18-24,Male,Black,N
618,24550984,24550984-10130,25-44,Male,Black,Y
619,24577497,24577497-10152,18-24,Male,Black,N
620,24591356,24591356-10160,18-24,Male,Black,N
621,24643631,24643631-10200,25-44,Male,White Hispanic,Y
622,24740694,24740694-10236,18-24,Male,Black,N
623,24740695,24740695-10237,18-24,Male,Black,N
624,24773585,24773585-10245,<18,Male,Black Hispanic,N
625,24797481,24797481-10250,18-24,Female,Black,Y
626,24814508,24814508-10270,18-24,Male,Black,N
627,24930772,24930772-10322,18-24,Male,Black,N
628,24930772,24930772-10323,18-24,Male,Black,N
629,24930776,24930776-10325,25-44,Male,Black,N
630,25036112,25036112-10356,18-24,Male,Black,N
631,25257128,25257128-10422,25-44,Male,Black,N
632,25257128,25257128-10423,25-44,Male,Black,N
633,25297607,25297607-10448,18-24,Male,Black,N
634,25344911,25344911-10467,25-44,Male,White Hispanic,N
635,25466211,25466211-10525,18-24,Male,Black,N
636,25466211,25466211-10526,45-64,Female,Black,N
637,25466213,25466213-10528,25-44,Male,White Hispanic,N
638,25476048,25476048-10534,<18,Male,Black,N
639,25476048,25476048-10535,<18,Male,White Hispanic,N
640,25490117,25490117-10551,18-24,Male,Black,N
641,25490117,25490117-10552,18-24,Female,Black,N
642,25490117,25490117-10553,25-44,Male,Black,N
643,25490117,25490117-10554,18-24,Male,Black,N
644,25490117,25490117-10555,18-24,Male,Black,N
645,25559790,25559790-10575,18-24,Male,Black,N
646,25658630,25658630-10630,25-44,Male,Black,N
647,25658630,25658630-10631,25-44,Male,Black,N
648,25658630,25658630-10632,25-44,Male,Black,N
649,25701538,25701538-10642,<18,Male,Black,N
650,25713831,25713831-10644,45-64,Male,Black,Y
651,25772050,25772050-10666,25-44,Male,Black,N
652,25786521,25786521-10669,18-24,Male,Black,Y
653,25881911,25881911-10700,25-44,Male,Black,N
654,25896928,25896928-10704,45-64,Male,Black,Y
655,25950252,25950252-10730,45-64,Male,White Hispanic,N
656,26022839,26022839-10777,45-64,Male,Black,N
657,26035871,26035871-10799,25-44,Male,Black,N
658,26103367,26103367-10824,25-44,Male,Black Hispanic,N
659,26197187,26197187-10837,18-24,Male,Black,N
660,26216711,26216711-10843,<18,Female,Black,N
661,26269975,26269975-10864,25-44,Male,Black,N
662,26475583,26475583-10888,25-44,Male,Black,N
663,26849645,26849645-10992,18-24,Male,Black,N
664,27214698,27214698-11053,18-24,Male,White Hispanic,N
665,27214698,27214698-11054,18-24,Male,Black,N
666,27214699,27214699-11055,<18,Male,Black,N
667,27214699,27214699-11056,<18,Male,Black,N
668,27369601,27369601-11089,18-24,Male,Black,N
669,27389114,27389114-11092,Unknown,Male,Unknown,N
670,28119645,28119645-11147,25-44,Male,Black,N
671,28156560,28156560-11158,18-24,Male,Black,N
672,28224896,28224896-11180,18-24,Male,White Hispanic,N
673,28358334,28358334-11223,25-44,Male,Black,N
674,28542322,28542322-11254,<18,Male,Black,Y
675,28609125,28609125-11278,25-44,Male,White Hispanic,Y
676,28609133,28609133-11286,25-44,Male,Black,N
677,28848165,28848165-11338,18-24,Male,Black,N
678,28848165,28848165-11339,18-24,Male,Black,N
679,28848165,28848165-11340,18-24,Male,Black,N
680,28848165,28848165-11341,<18,Male,Black,N
681,28883128,28883128-11359,45-64,Male,Black,Y
682,29174608,29174608-11474,<18,Male,Black,N
683,29246082,29246082-11503,25-44,Male,Black Hispanic,Y
684,29277329,29277329-11524,25-44,Male,Black,N
685,29288076,29288076-11528,25-44,Male,Black,N
686,29301879,29301879-11539,45-64,Male,Black,N
687,29301879,29301879-11540,18-24,Male,Black,N
688,29301879,29301879-11541,25-44,Male,Black,N
689,29301879,29301879-11542,18-24,Male,Black,N
690,29357209,29357209-11568,25-44,Male,Black,Y
691,29444849,29444849-11592,45-64,Male,White,N
692,29479155,29479155-11599,<18,Male,Black,Y
693,29479155,29479155-11600,18-24,Male,Black,Y
694,29479155,29479155-11601,18-24,Male,Black,Y
695,32155720,32155720-11617,18-24,Male,Black Hispanic,N
696,32178481,32178481-11646,<18,Male,Black,N
697,32288646,32288646-11659,18-24,Male,Black,N
698,32704132,32704132-11717,25-44,Male,Black,Y
699,32723809,32723809-11729,25-44,Male,Black,N
700,32768843,32768843-11749,<18,Male,Black,N
701,32768846,32768846-11753,18-24,Male,Black,Y
702,32807473,32807473-11766,18-24,Male,White Hispanic,Y
703,32807473,32807473-11767,18-24,Male,Black,N
704,32807473,32807473-11768,18-24,Male,Black,N
705,32835038,32835038-11785,18-24,Male,Black,Y
706,32835039,32835039-11786,18-24,Male,Black,N
707,32898441,32898441-11816,18-24,Male,White,N
708,33047082,33047082-11868,25-44,Male,Black Hispanic,Y
709,33161115,33161115-11912,<18,Male,Black,Y
710,33161115,33161115-11913,25-44,Female,Black,N
711,33161115,33161115-11917,18-24,Male,Black,N
712,33253266,33253266-11963,18-24,Male,Black,N
713,33397043,33397043-11982,18-24,Male,Black,N
714,33430214,33430214-12005,18-24,Male,White Hispanic,N
715,33516980,33516980-12049,25-44,Male,Black,N
716,33516981,33516981-12050,25-44,Male,White Hispanic,N
717,33516981,33516981-12051,25-44,Male,White Hispanic,N
718,33569321,33569321-12071,18-24,Male,Black,N
719,169845447,169845447-31460,25-44,Male,Black,N
720,33706903,33706903-12127,18-24,Male,Black Hispanic,N
721,33706903,33706903-12128,18-24,Male,Black Hispanic,N
722,33725005,33725005-12139,18-24,Male,Black,Y
723,33754541,33754541-12174,<18,Male,Black Hispanic,N
724,33886851,33886851-12203,18-24,Male,Black,N
725,33932110,33932110-12211,25-44,Male,Black,Y
726,34098087,34098087-12287,25-44,Male,Black,N
727,34129877,34129877-12320,<18,Female,Black,N
728,34162750,34162750-12329,25-44,Male,Black,N
729,34270249,34270249-12358,25-44,Male,Black,N
730,34396684,34396684-12419,25-44,Male,Black,N
731,34562749,34562749-12461,25-44,Male,Black,N
732,34578687,34578687-12467,18-24,Male,Black Hispanic,N
733,34578687,34578687-12468,18-24,Male,Black Hispanic,N
734,34578687,34578687-12469,18-24,Male,Black Hispanic,N
735,34578687,34578687-12471,<18,Male,Black Hispanic,N
736,34609258,34609258-12477,25-44,Male,Black,Y
737,34864268,34864268-12553,<18,Male,Black,Y
738,34864268,34864268-12554,25-44,Male,Black Hispanic,N
739,34880350,34880350-12562,18-24,Male,Black,N
740,34880356,34880356-12570,18-24,Male,Black,N
741,34880356,34880356-12582,25-44,Male,Black,N
742,34911953,34911953-12588,18-24,Male,Black,N
743,34930533,34930533-12590,<18,Male,Black Hispanic,N
744,34930536,34930536-12593,25-44,Male,Black,N
745,35002050,35002050-12610,18-24,Male,White Hispanic,N
746,35114028,35114028-12644,<18,Male,Black,N
747,35135746,35135746-12647,<18,Female,White Hispanic,N
748,35176233,35176233-12658,18-24,Male,Black,N
749,35176233,35176233-12659,18-24,Male,Black Hispanic,N
750,35192355,35192355-12663,18-24,Male,White Hispanic,N
751,35192355,35192355-12678,18-24,Male,Black Hispanic,N
752,35215532,35215532-12677,18-24,Male,Black,N
753,35244534,35244534-12687,25-44,Male,Black,N
754,35306479,35306479-12705,18-24,Male,White Hispanic,N
755,138962775,138962775-26990,18-24,Male,Black,N
756,35357636,35357636-12726,18-24,Male,Black,N
757,35357637,35357637-12727,<18,Male,Black,N
758,35357639,35357639-12729,25-44,Male,Black,N
759,35386257,35386257-12737,25-44,Male,White Hispanic,N
760,35463274,35463274-12760,18-24,Male,Black,N
761,35463274,35463274-12761,25-44,Male,Black,N
762,35604738,35604738-12829,25-44,Male,Black,N
763,35737626,35737626-12846,25-44,Male,Black,N
764,35768664,35768664-12851,25-44,Male,Black,N
765,35785808,35785808-12854,18-24,Male,Black,N
766,35803802,35803802-12867,45-64,Male,Black,N
767,36379172,36379172-12985,18-24,Male,Black,N
768,37273915,37273915-13046,25-44,Male,Black,Y
769,37371269,37371269-13066,18-24,Male,White Hispanic,N
770,37402786,37402786-13075,18-24,Male,Black,N
771,37402786,37402786-13262,18-24,Male,Black,N
772,37506071,37506071-13109,18-24,Male,Black,N
773,37506071,37506071-13119,18-24,Male,Black,N
774,37524784,37524784-13111,25-44,Male,Black,Y
775,37559174,37559174-13129,18-24,Male,Black,N
776,38453906,38453906-13202,45-64,Male,Black Hispanic,N
777,38474834,38474834-13206,18-24,Male,Black,Y
778,38474841,38474841-13207,25-44,Male,Black,Y
779,38794654,38794654-13218,18-24,Male,Black Hispanic,N
780,39008853,39008853-13252,<18,Male,Black,N
781,39133970,39133970-13269,18-24,Male,Black,N
782,39133970,39133970-13270,18-24,Male,Black,N
783,39158252,39158252-13273,<18,Male,Black,N
784,39158278,39158278-13274,25-44,Male,Black,N
785,39273307,39273307-13295,25-44,Male,Black,N
786,39295797,39295797-13301,25-44,Male,Black,N
787,39339764,39339764-13304,18-24,Male,Black,Y
788,39486199,39486199-13322,25-44,Female,Black,N
789,39486199,39486199-13323,18-24,Male,Black,N
790,39524707,39524707-13328,25-44,Male,Black Hispanic,N
791,44364817,44364817-13351,18-24,Female,White Hispanic,N
792,44365062,44365062-13348,<18,Male,Black,N
793,44576542,44576542-13403,25-44,Male,Black,N
794,44576547,44576547-13408,18-24,Male,Black,N
795,44590456,44590456-13410,18-24,Male,Black,N
796,44684282,44684282-13421,18-24,Male,Black,N
797,44713184,44713184-13428,18-24,Male,Black Hispanic,Y
798,44751686,44751686-13440,18-24,Male,Black,N
799,44823478,44823478-13451,18-24,Male,Black,N
800,44874424,44874424-13459,<18,Male,Black Hispanic,N
801,45280066,45280066-13508,18-24,Male,Black,N
802,45496104,45496104-13525,25-44,Male,Black,Y
803,45496104,45496104-13526,25-44,Male,Black,Y
804,45652259,45652259-13534,18-24,Male,Black,N
805,45693303,45693303-13548,18-24,Male,Black,N
806,45789774,45789774-13572,25-44,Male,Black,N
807,45809559,45809559-13591,25-44,Male,Black,N
808,45872841,45872841-13604,18-24,Male,Black,N
809,46048907,46048907-13662,18-24,Male,Black,N
810,46120178,46120178-13670,25-44,Male,Black,N
811,46141346,46141346-13678,18-24,Male,Black,N
812,46221904,46221904-13696,18-24,Male,Black,Y
813,46361468,46361468-13727,25-44,Male,Black,N
814,46377218,46377218-13739,45-64,Male,White Hispanic,N
815,46452056,46452056-13751,25-44,Male,Black,N
816,46452062,46452062-13758,25-44,Male,Black,N
817,46452064,46452064-13760,45-64,Male,White Hispanic,N
818,46538073,46538073-13772,18-24,Male,Black,N
819,46553953,46553953-13786,25-44,Male,Black,Y
820,46579214,46579214-13789,25-44,Male,Black,N
821,46605241,46605241-13796,25-44,Male,White Hispanic,N
822,46715554,46715554-13818,45-64,Male,Black,Y
823,46715562,46715562-13826,25-44,Male,Black,N
824,46751480,46751480-13858,18-24,Male,Black,N
825,46803514,46803514-13864,25-44,Male,Black,Y
826,46889818,46889818-13892,18-24,Male,Black Hispanic,N
827,46931041,46931041-13908,18-24,Male,Black,N
828,47085791,47085791-13994,18-24,Male,Black,N
829,47085792,47085792-13951,18-24,Male,Black,N
830,47126079,47126079-13959,25-44,Male,Black,N
831,47308764,47308764-13993,25-44,Male,Black,N
832,47447801,47447801-14036,25-44,Male,Black,N
833,47447803,47447803-14038,25-44,Female,Black,N
834,47447803,47447803-14041,25-44,Male,Black,N
835,47768911,47768911-14072,18-24,Male,Black,N
836,47768913,47768913-14073,45-64,Male,Black,N
837,47768913,47768913-14074,45-64,Female,Black,N
838,47792596,47792596-14079,<18,Male,Black,N
839,47792596,47792596-14080,25-44,Male,Black,N
840,47887792,47887792-14110,25-44,Male,Black,N
841,47945811,47945811-14128,18-24,Male,Black,N
842,47983978,47983978-14139,25-44,Male,White Hispanic,N
843,48006261,48006261-14172,18-24,Female,Black,N
844,48304778,48304778-14242,25-44,Male,Black,N
845,48304778,48304778-14243,25-44,Male,Black,N
846,48344585,48344585-14260,45-64,Male,White,Y
847,48480856,48480856-14297,<18,Male,Black,Y
848,49255313,49255313-14355,25-44,Male,White Hispanic,N
849,49514587,49514587-14395,18-24,Male,White Hispanic,N
850,49608038,49608038-14409,<18,Male,White Hispanic,N
851,49609150,49609150-14414,25-44,Male,Black,Y
852,49935065,49935065-14455,25-44,Male,Black,N
853,49955962,49955962-14467,<18,Male,Black,N
854,49955962,49955962-14468,18-24,Female,Black,N
855,50122012,50122012-14504,25-44,Male,Black Hispanic,N
856,50142672,50142672-14511,18-24,Male,Black,N
857,50163466,50163466-14516,<18,Male,White Hispanic,N
858,50163469,50163469-14519,18-24,Male,Black,Y
859,50163469,50163469-14520,18-24,Male,Black,N
860,50499451,50499451-14583,25-44,Male,Black,Y
861,50561773,50561773-14596,18-24,Male,White Hispanic,N
862,50685006,50685006-14627,25-44,Male,Black,N
863,138977066,138977066-26992,<18,Male,Black,N
864,138977066,138977066-26993,45-64,Male,Black,N
865,138977066,138977066-26994,45-64,Female,Black,N
866,50821749,50821749-14681,25-44,Male,Black,Y
867,51079993,51079993-14700,45-64,Female,Black Hispanic,N
868,51292619,51292619-14723,25-44,Male,Black,N
869,51359389,51359389-14748,25-44,Male,Black,N
870,51599979,51599979-14807,18-24,Male,Black,N
871,51704077,51704077-14828,<18,Male,Black,N
872,51745758,51745758-14851,18-24,Male,White Hispanic,N
873,51916046,51916046-14890,<18,Male,White Hispanic,N
874,51916046,51916046-14891,<18,Male,White Hispanic,N
875,51981958,51981958-14908,18-24,Male,Black,N
876,52023203,52023203-14912,18-24,Male,White,N
877,52050048,52050048-14917,45-64,Male,Black,N
878,52144002,52144002-14939,18-24,Male,Black,N
879,52183619,52183619-14948,25-44,Male,Black,N
880,52183620,52183620-14949,<18,Male,Black,N
881,52409038,52409038-14993,25-44,Male,Black,N
882,52550581,52550581-15021,25-44,Male,White Hispanic,N
883,53869940,53869940-15081,18-24,Male,White Hispanic,Y
884,53937448,53937448-15094,<18,Male,Black,N
885,53955255,53955255-15095,25-44,Male,Black,N
886,53955258,53955258-15099,25-44,Male,White,N
887,53955258,53955258-15100,18-24,Male,Black,N
888,53982105,53982105-15105,25-44,Male,White Hispanic,Y
889,54011565,54011565-15106,<18,Male,Black,N
890,54035523,54035523-15108,25-44,Male,Black,N
891,54101442,54101442-15133,25-44,Male,White Hispanic,Y
892,54179957,54179957-15142,18-24,Male,Black,N
893,54179957,54179957-15143,18-24,Male,Black,N
894,54301672,54301672-15150,<18,Male,Black,N
895,54324350,54324350-15153,25-44,Male,Black,N
896,54346522,54346522-15160,18-24,Male,White Hispanic,N
897,54346522,54346522-15165,25-44,Male,White Hispanic,N
898,54535001,54535001-15195,25-44,Male,Black,N
899,54696006,54696006-15224,18-24,Male,Black,N
900,54696006,54696006-15225,18-24,Male,White Hispanic,N
901,54878646,54878646-15273,25-44,Male,Black,N
902,55064111,55064111-15302,<18,Male,Black,N
903,55101051,55101051-15314,18-24,Male,Black,N
904,55137457,55137457-15321,18-24,Male,Black,N
905,55256115,55256115-15355,25-44,Male,Black,Y
906,55256115,55256115-15356,25-44,Male,Black,N
907,55299655,55299655-15377,18-24,Male,Black,Y
908,55346827,55346827-15392,18-24,Male,Black,N
909,55346829,55346829-15394,18-24,Male,Black,N
910,55388868,55388868-15402,18-24,Male,Black,N
911,55476888,55476888-15413,25-44,Male,Black,N
912,55642787,55642787-15442,18-24,Male,Black,N
913,56403295,56403295-15541,25-44,Male,Black,N
914,56422558,56422558-15542,25-44,Male,Black,N
915,56422563,56422563-15549,18-24,Male,White Hispanic,N
916,56688483,56688483-15555,25-44,Male,Black,N
917,56717664,56717664-15561,45-64,Female,Black,N
918,56717664,56717664-15562,<18,Male,Black,N
919,56717665,56717665-15563,18-24,Male,Black,N
920,57282442,57282442-15572,18-24,Male,Black,N
921,57282442,57282442-15573,18-24,Male,Black,N
922,57282442,57282442-15579,18-24,Male,White Hispanic,N
923,57342204,57342204-15582,18-24,Male,Black Hispanic,Y
