,INCIDENT_KEY,PERP_ID,PERP_AGE_GROUP,PERP_SEX,PERP_RACE
5534,49255310,49255310-15008,Unknown,Male,Black
5535,49255318,49255318-15023,Unknown,Male,Black
5536,49255320,49255320-15024,18-24,Male,Black
5537,49514586,49514586-15039,18-24,Male,Black
5538,49514586,49514586-15040,18-24,Male,Black
5539,49514586,49514586-15041,18-24,Male,Black
5540,49514586,49514586-15042,25-44,Male,Black
5541,49514586,49514586-15057,18-24,Female,Black
5542,49514586,49514586-15252,18-24,Male,Black Hispanic
5543,49567920,49567920-15155,Unknown,Unknown,Unknown
5544,49589386,49589386-15122,45-64,Male,Black
5545,49913263,49913263-15116,18-24,Male,Black
5546,49955965,49955965-15335,25-44,Male,Black
5547,50100825,50100825-15204,Unknown,Male,Black
5548,50163472,50163472-15195,25-44,Male,Black
5549,50479073,50479073-15248,18-24,Male,White Hispanic
5550,50616317,50616317-15298,25-44,Male,White Hispanic
5551,50665288,50665288-15320,18-24,Male,Black
5552,50843852,50843852-15356,18-24,Male,Black
5553,50864317,50864317-16242,Unknown,Unknown,Unknown
5554,51315182,51315182-15414,Unknown,Male,Black
5555,51338333,51338333-15409,18-24,Male,Black
5556,51359390,51359390-15403,Unknown,Male,Black
5557,51467492,51467492-15431,18-24,Male,Black
5558,51538827,51538827-15455,Unknown,Male,Black
5559,51626930,51626930-15528,Unknown,Unknown,Unknown
5560,51724136,51724136-15513,18-24,Male,Black
5561,51724136,51724136-15524,18-24,Male,Black
5562,51724136,51724136-15525,<18,Male,Black
5563,51724139,51724139-15493,<18,Male,Black
5564,51724139,51724139-15494,45-64,Male,Black
5565,51724139,51724139-16125,25-44,Male,Black
5566,51724139,51724139-16135,25-44,Male,Black
5567,51724139,51724139-16169,18-24,Male,Black
5568,51724139,51724139-19202,18-24,Male,Black
5569,51724140,51724140-15487,25-44,Male,Black
5570,51916044,51916044-15932,Unknown,Unknown,Unknown
5571,52050044,52050044-15613,18-24,Male,Black Hispanic
5572,52409035,52409035-15668,<18,Male,White Hispanic
5573,52722195,52722195-15741,25-44,Male,White
5574,53765756,53765756-15753,<18,Male,Black Hispanic
5575,54101449,54101449-15811,25-44,Male,Black
5576,54273338,54273338-15843,45-64,Male,White Hispanic
5577,54474354,54474354-15890,Unknown,Unknown,Unknown
5578,54715561,54715561-15928,Unknown,Unknown,Unknown
5579,54810803,54810803-15950,18-24,Male,Black
5580,54832731,54832731-16048,Unknown,Male,Black
5581,54858241,54858241-16015,Unknown,Unknown,Unknown
5582,55476889,55476889-16115,18-24,Male,Black
5583,56219999,56219999-16231,Unknown,Unknown,Unknown
5584,57325754,57325754-16306,Unknown,Unknown,Unknown
5585,59039103,59039103-16385,18-24,Male,White Hispanic
5586,59544687,59544687-16419,<18,Male,White Hispanic
5587,59544687,59544687-16441,18-24,Male,Black
5588,59753076,59753076-16439,<18,Male,Black
5589,59753077,59753077-16440,Unknown,Male,Black
5590,59753079,59753079-16447,Unknown,Male,Black
5591,60097566,60097566-16482,Unknown,Male,Black
5592,60249701,60249701-16531,Unknown,Unknown,Unknown
5593,60272798,60272798-16503,25-44,Male,Black
5594,60272798,60272798-16504,Unknown,Male,Black
5595,60272798,60272798-16525,Unknown,Male,Black
5596,60442310,60442310-16526,25-44,Male,Black
5597,60828825,60828825-16553,18-24,Male,Black
5598,61098681,61098681-16589,25-44,Male,Black
5599,61098681,61098681-16750,25-44,Male,Black
5600,61144230,61144230-16598,18-24,Male,White Hispanic
5601,61144235,61144235-16602,25-44,Male,Black
5602,61170259,61170259-16597,25-44,Male,Black
5603,61294115,61294115-16636,18-24,Male,Black
5604,61294115,61294115-16767,25-44,Male,White Hispanic
5605,61294116,61294116-16642,18-24,Male,Black
5606,61294116,61294116-16668,25-44,Male,Black
5607,61400091,61400091-16653,25-44,Male,Black Hispanic
5608,61400095,61400095-16655,18-24,Male,White Hispanic
5609,61575508,61575508-16681,25-44,Male,Black
5610,61710229,61710229-16710,18-24,Male,Black
5611,61710230,61710230-16728,Unknown,Unknown,Unknown
5612,61745481,61745481-16727,18-24,Male,Black
5613,61777800,61777800-16730,Unknown,Male,Black
5614,61826976,61826976-16733,18-24,Male,White Hispanic
5615,61826981,61826981-16735,25-44,Male,White Hispanic
5616,62199687,62199687-16815,45-64,Male,Black
5617,62199687,62199687-17009,25-44,Male,Black
5618,62200686,62200686-16806,18-24,Male,Black
5619,62200686,62200686-16842,18-24,Male,Black
5620,62200686,62200686-16843,18-24,Male,Black
5621,62200686,62200686-16844,<18,Male,Black
5622,62200686,62200686-16845,18-24,Male,Black
5623,62374423,62374423-16860,Unknown,Male,Black
5624,62550586,62550586-16873,25-44,Male,Black
5625,62572547,62572547-16888,Unknown,Unknown,Unknown
5626,62761421,62761421-16936,Unknown,Male,Unknown
5627,62854553,62854553-16963,Unknown,Unknown,Unknown
5628,62947588,62947588-16973,18-24,Male,Unknown
5629,63189237,63189237-17014,Unknown,Male,Unknown
5630,63189243,63189243-17027,Unknown,Male,Black
5631,63189243,63189243-17093,Unknown,Male,Black
5632,63189244,63189244-17029,Unknown,Unknown,Unknown
5633,63256137,63256137-17037,25-44,Male,Black
5634,63256137,63256137-17330,18-24,Male,Black
5635,63358191,63358191-17069,18-24,Male,White Hispanic
5636,63544751,63544751-17094,18-24,Male,Black
5637,63656607,63656607-17112,Unknown,Male,Black
5638,63656607,63656607-17325,25-44,Male,Unknown
5639,63839079,63839079-17670,Unknown,Unknown,Unknown
5640,63883952,63883952-17204,Unknown,Unknown,Unknown
5641,64006641,64006641-17344,Unknown,Unknown,Unknown
5642,64297166,64297166-17217,Unknown,Unknown,Unknown
5643,64318203,64318203-17242,Unknown,Unknown,Unknown
5644,64449153,64449153-17274,Unknown,Unknown,Unknown
5645,64480707,64480707-17290,18-24,Male,Black
5646,64508968,64508968-17312,Unknown,Unknown,Unknown
5647,64627002,64627002-17324,25-44,Male,Black
5648,64797880,64797880-17360,Unknown,Unknown,Unknown
5649,65010707,65010707-17775,Unknown,Unknown,Unknown
5650,65012637,65012637-17397,18-24,Male,Black
5651,65012637,65012637-17398,18-24,Male,Black
5652,65084709,65084709-17419,Unknown,Male,Black
5653,65270100,65270100-17443,Unknown,Unknown,Unknown
5654,65444321,65444321-17467,45-64,Male,Black
5655,65717155,65717155-17496,Unknown,Unknown,Unknown
5656,65907091,65907091-17528,Unknown,Unknown,Unknown
5657,65928469,65928469-17536,Unknown,Unknown,Unknown
5658,66017109,66017109-17540,25-44,Male,White Hispanic
5659,66145884,66145884-17580,18-24,Male,Black
5660,66299467,66299467-17614,Unknown,Male,Black
5661,66463022,66463022-17704,Unknown,Unknown,Unknown
5662,66632293,66632293-17648,18-24,Male,Black
5663,66656614,66656614-17651,Unknown,Unknown,Unknown
5664,66881938,66881938-17678,Unknown,Unknown,Unknown
5665,66882686,66882686-17684,Unknown,Unknown,Unknown
5666,67080538,67080538-17920,18-24,Male,Black
5667,67307927,67307927-17749,Unknown,Unknown,Unknown
5668,67631484,67631484-17788,Unknown,Unknown,Unknown
5669,68106315,68106315-17879,Unknown,Unknown,Unknown
5670,68326100,68326100-17902,18-24,Male,Black Hispanic
5671,68651543,68651543-17941,25-44,Male,Black
5672,68784338,68784338-17951,18-24,Male,Black
5673,68919807,68919807-17961,18-24,Male,Black Hispanic
5674,69231238,69231238-18003,18-24,Male,Black
5675,71059190,71059190-18170,Unknown,Male,Black
5676,71059190,71059190-18171,Unknown,Male,Black
5677,71136612,71136612-18194,45-64,Male,White
5678,71178176,71178176-18206,Unknown,Male,Unknown
5679,71311714,71311714-18223,Unknown,Male,Black Hispanic
5680,71311714,71311714-18224,Unknown,Male,Black Hispanic
5681,71454843,71454843-18250,25-44,Male,Black
5682,71625597,71625597-18663,Unknown,Unknown,Unknown
5683,71728301,71728301-18328,Unknown,Male,Black
5684,71760585,71760585-18339,<18,Male,Black
5685,71780745,71780745-18347,18-24,Male,White Hispanic
5686,71938174,71938174-18406,25-44,Female,Black
5687,72008944,72008944-18905,18-24,Male,Black
5688,72077236,72077236-18434,Unknown,Female,Black
5689,72077236,72077236-18435,18-24,Male,Black
5690,72077236,72077236-18436,<18,Male,Black
5691,72101786,72101786-18466,Unknown,Male,Black
5692,72201221,72201221-18470,18-24,Male,Black Hispanic
5693,72265766,72265766-18542,25-44,Male,White
5694,72342329,72342329-18519,25-44,Male,Black Hispanic
5695,72378810,72378810-18543,18-24,Male,Black
5696,72380501,72380501-18529,Unknown,Male,Black
5697,72380501,72380501-18530,Unknown,Male,Black
5698,72437529,72437529-18605,25-44,Male,Black
5699,72828732,72828732-18666,Unknown,Unknown,Unknown
5700,72857626,72857626-18670,25-44,Male,White
5701,72857626,72857626-18938,18-24,Male,White
5702,72914586,72914586-18697,18-24,Male,Black
5703,72949715,72949715-18698,18-24,Male,Black
5704,72949716,72949716-18699,25-44,Male,Black
5705,72949716,72949716-18700,18-24,Male,Black
5706,73221475,73221475-18742,Unknown,Male,Black
5707,73300652,73300652-18760,25-44,Male,Black Hispanic
5708,73300652,73300652-18761,18-24,Male,Black
5709,73300652,73300652-18762,18-24,Male,Black
5710,73418147,73418147-18864,18-24,Male,Black
5711,73433697,73433697-18820,Unknown,Unknown,Unknown
5712,73481549,73481549-18995,18-24,Male,Black
5713,73481549,73481549-19001,18-24,Male,Black
5714,73517108,73517108-18865,45-64,Male,Black
5715,73541312,73541312-19660,18-24,Male,Black
5716,73610411,73610411-18885,<18,Male,Black
5717,73683835,73683835-18903,25-44,Male,Black
5718,73683835,73683835-18904,18-24,Male,Black
5719,73683835,73683835-18981,18-24,Female,Black
5720,73726901,73726901-18919,Unknown,Unknown,Unknown
5721,73830694,73830694-18953,Unknown,Male,Black
5722,73932182,73932182-19020,18-24,Male,White Hispanic
5723,73964090,73964090-18991,Unknown,Male,Black
5724,74019248,74019248-18999,Unknown,Unknown,Unknown
5725,74044089,74044089-19084,25-44,Male,Black
5726,74044362,74044362-19274,25-44,Male,Black
5727,74070518,74070518-19243,25-44,Male,Black
5728,74097955,74097955-19095,18-24,Male,Black
5729,74097956,74097956-19030,18-24,Male,Black
5730,74260441,74260441-19080,18-24,Male,Black Hispanic
5731,74355637,74355637-19106,18-24,Male,Black
5732,74363833,74363833-19362,45-64,Male,Black
5733,74366120,74366120-19923,25-44,Male,White Hispanic
5734,74604888,74604888-19188,Unknown,Male,Black
5735,74824431,74824431-1,25-44,Male,Black
5736,74824431,74824431-19373,25-44,Male,White
5737,74973718,74973718-19306,18-24,Male,Black Hispanic
5738,75040887,75040887-19330,Unknown,Male,Black
5739,75040887,75040887-19331,Unknown,Male,Black
5740,75266401,75266401-19406,25-44,Male,Black
5741,75292487,75292487-19410,<18,Male,White Hispanic
5742,75330416,75330416-25380,25-44,Male,Black
5743,75466851,75466851-19452,Unknown,Male,Black
5744,75953214,75953214-19546,25-44,Male,Black
5745,76053489,76053489-19657,<18,Male,Black
5746,76943422,76943422-21097,18-24,Male,Black
5747,77041509,77041509-19702,Unknown,Unknown,Unknown
5748,77071785,77071785-19708,18-24,Male,Black
5749,77153188,77153188-19752,18-24,Male,Black
5750,77154072,77154072-19751,18-24,Male,Black
5751,77226960,77226960-19742,25-44,Male,Black
5752,77341257,77341257-19775,Unknown,Unknown,Unknown
5753,77443443,77443443-19800,18-24,Male,Black
5754,77782891,77782891-19878,Unknown,Unknown,Unknown
5755,77837951,77837951-19898,18-24,Male,Black
5756,77858487,77858487-19903,18-24,Male,Black
5757,77896538,77896538-19908,18-24,Male,Black
5758,78061675,78061675-19922,18-24,Male,White Hispanic
5759,78137635,78137635-19940,25-44,Male,Black
5760,78378013,78378013-20220,<18,Male,Black
5761,78434860,78434860-20041,18-24,Male,Black
5762,78444487,78444487-20022,18-24,Male,Unknown
5763,78463604,78463604-21321,18-24,Male,Black
5764,78491185,78491185-20023,Unknown,Male,Black
5765,78707564,78707564-20104,18-24,Male,Black
5766,78930105,78930105-20138,18-24,Male,Black
5767,78989592,78989592-20176,18-24,Male,White Hispanic
5768,78989592,78989592-20200,18-24,Male,Black Hispanic
5769,79008368,79008368-22294,18-24,Male,Black
5770,79008368,79008368-22323,<18,Male,White Hispanic
5771,79162143,79162143-20183,18-24,Male,Black Hispanic
5772,79378503,79378503-20235,25-44,Male,Black
5773,79378503,79378503-20236,18-24,Male,Black
5774,79378503,79378503-20238,18-24,Male,Black
5775,79409359,79409359-20260,18-24,Male,White Hispanic
5776,79509673,79509673-20352,Unknown,Male,Black
5777,79604129,79604129-20471,25-44,Male,Black
5778,79607270,79607270-20289,18-24,Male,Black
5779,79607270,79607270-20291,18-24,Male,Black
5780,79871294,79871294-20439,25-44,Male,Black
5781,79871294,79871294-20513,18-24,Male,Black
5782,79941860,79941860-21223,25-44,Male,Black
5783,79970478,79970478-20409,25-44,Male,Black Hispanic
5784,80139775,80139775-20465,18-24,Male,White Hispanic
5785,80259338,80259338-20510,Unknown,Male,Black
5786,80341321,80341321-20554,18-24,Male,Black
5787,80341321,80341321-20560,18-24,Male,Black Hispanic
5788,80454392,80454392-20599,18-24,Male,Black
5789,80454392,80454392-20600,18-24,Male,Black
5790,80454392,80454392-20603,18-24,Male,Black
5791,80523388,80523388-21224,18-24,Male,Black
5792,80544816,80544816-20623,25-44,Male,Black
5793,80544816,80544816-20624,18-24,Male,Black
5794,80572286,80572286-20640,25-44,Male,Black Hispanic
5795,80592973,80592973-20676,18-24,Male,Unknown
5796,80989164,80989164-20792,18-24,Male,Black
5797,81023911,81023911-20825,25-44,Male,Unknown
5798,81206978,81206978-20851,18-24,Male,Black Hispanic
5799,81328634,81328634-20892,25-44,Male,White Hispanic
5800,81436285,81436285-20907,25-44,Male,Black
5801,81478651,81478651-20931,18-24,Male,Black
5802,81862530,81862530-21050,45-64,Male,Black
5803,81988419,81988419-21028,18-24,Male,Black Hispanic
5804,82011595,82011595-21036,18-24,Male,Black
5805,82011595,82011595-21037,18-24,Male,Black
5806,82048275,82048275-21041,25-44,Male,Black
5807,82760886,82760886-21269,<18,Male,Black
5808,83003463,83003463-21287,18-24,Male,Black
5809,83121955,83121955-21301,25-44,Male,White Hispanic
5810,83121955,83121955-22349,25-44,Male,Black Hispanic
5811,83467732,83467732-21350,25-44,Male,Black
5812,83528336,83528336-21353,<18,Male,Black
5813,83528336,83528336-21358,<18,Male,White Hispanic
5814,83826922,83826922-21479,25-44,Male,Black
5815,84243697,84243697-21501,18-24,Male,Black Hispanic
5816,84479011,84479011-21526,Unknown,Male,Black
5817,84479011,84479011-21527,Unknown,Male,Black
5818,84505823,84505823-22416,25-44,Male,Black
5819,84534492,84534492-21546,18-24,Male,Black
5820,84760414,84760414-21843,25-44,Male,White Hispanic
5821,85180335,85180335-22408,18-24,Male,Black
5822,85209345,85209345-21851,18-24,Male,Black
5823,85209345,85209345-22081,25-44,Male,Black
5824,85423528,85423528-21977,18-24,Male,Black
5825,85492269,85492269-21794,18-24,Male,Black
5826,85639531,85639531-21772,18-24,Male,Black
5827,85895221,85895221-21823,18-24,Male,Black
5828,85936960,85936960-21963,25-44,Male,Black
5829,86012377,86012377-21849,25-44,Male,Black
5830,86159989,86159989-21884,25-44,Male,Black
5831,86207308,86207308-21886,Unknown,Male,Black
5832,86247295,86247295-21986,25-44,Male,Black
5833,86325046,86325046-21922,18-24,Male,Black
5834,86762178,86762178-22017,25-44,Male,Black
5835,86791011,86791011-22662,<18,Male,Black
5836,86980286,86980286-22234,18-24,Male,Black
5837,87066753,87066753-22221,18-24,Male,White Hispanic
5838,87349059,87349059-22309,<18,Male,Black
5839,87559178,87559178-22175,25-44,Male,Black
5840,87751783,87751783-22223,25-44,Male,Black
5841,88098652,88098652-22271,25-44,Male,White Hispanic
5842,88114393,88114393-22281,18-24,Male,Black
5843,88330218,88330218-22319,18-24,Male,Black
5844,88330218,88330218-22320,18-24,Male,Black
5845,88330218,88330218-22321,25-44,Male,Black
5846,88330218,88330218-22322,18-24,Male,Black
5847,88354616,88354616-22861,25-44,Male,Unknown
5848,88452301,88452301-22366,<18,Male,Black
5849,88638007,88638007-22597,18-24,Female,White Hispanic
5850,89174990,89174990-22508,25-44,Male,Black
5851,89174990,89174990-22509,25-44,Male,Black
5852,89354194,89354194-22506,<18,Male,Black
5853,89542724,89542724-22581,25-44,Male,Black
5854,89923318,89923318-23689,25-44,Male,Black
5855,90702175,90702175-22693,25-44,Male,Black
5856,90702194,90702194-22697,18-24,Male,Black
5857,91048612,91048612-22863,<18,Male,Black
5858,91196914,91196914-23308,25-44,Male,Black
5859,91404964,91404964-22794,25-44,Male,Black
5860,92008350,92008350-23119,<18,Male,Black
5861,92164938,92164938-22982,<18,Male,Black
5862,92228867,92228867-22990,25-44,Male,Black
5863,92410078,92410078-22950,18-24,Male,Black
5864,92599570,92599570-23044,25-44,Male,Black Hispanic
5865,92747223,92747223-23295,18-24,Male,Black Hispanic
5866,92862561,92862561-23030,18-24,Male,Black
5867,93053469,93053469-23058,18-24,Male,Black
5868,93164817,93164817-23095,18-24,Male,Black Hispanic
5869,93164819,93164819-23076,25-44,Male,Black Hispanic
5870,93179713,93179713-23072,45-64,Male,White Hispanic
5871,93179754,93179754-23073,45-64,Male,Black
5872,93350810,93350810-23107,<18,Male,Black
5873,93607539,93607539-23177,18-24,Male,Black
5874,93607539,93607539-27290,Unknown,Male,Black
5875,93607543,93607543-23140,25-44,Male,Black
5876,93627253,93627253-23150,18-24,Male,White Hispanic
5877,93627253,93627253-23151,18-24,Male,White Hispanic
5878,93627332,93627332-23161,18-24,Male,Black Hispanic
5879,93627332,93627332-23262,18-24,Male,Black
5880,93636170,93636170-23249,18-24,Male,Black
5881,93673024,93673024-23146,18-24,Female,Black
5882,93726283,93726283-23179,25-44,Male,Black Hispanic
5883,93726283,93726283-23229,18-24,Female,White Hispanic
5884,93741886,93741886-23157,25-44,Male,Black
5885,93775843,93775843-23166,18-24,Male,Black
5886,94261526,94261526-23267,25-44,Male,Black
5887,94290324,94290324-23321,25-44,Male,Black
5888,94337762,94337762-23274,18-24,Male,Black
5889,94358085,94358085-23278,25-44,Male,Black
5890,94889360,94889360-23546,25-44,Male,Black
5891,95136725,95136725-23433,18-24,Male,Black
5892,95301720,95301720-23432,25-44,Male,Black
5893,95318518,95318518-23470,25-44,Male,Black
5894,109445262,109445262-24179,18-24,Male,Black
5895,109445263,109445263-23493,18-24,Male,Black
5896,136439165,136439165-23773,18-24,Male,Black
5897,136781692,136781692-23606,18-24,Male,Black Hispanic
5898,136781692,136781692-23607,Unknown,Male,Black Hispanic
5899,136792988,136792988-23630,25-44,Male,Black Hispanic
5900,137018488,137018488-23642,18-24,Male,Black
5901,137320852,137320852-24881,25-44,Male,Black
